,day,latitude_1,longitude_1,latitude_2,longitude_2
2216495,2020-02-25,36.69252040022511,3.1614912317154262,50.58627319335938,3.247760973478618
2238049,2020-02-25,38.75028991699219,-90.37210215692932,41.97246551513672,-87.91798158125442
2257718,2020-02-25,32.83181762695312,-116.98137817382809,32.802978515625,-116.97236938476559
2236334,2020-02-25,27.87813348285222,-81.76057081956128,25.75767905025159,-81.23596767209608
2186776,2020-02-25,22.57672119140625,120.36336447975849,35.556506140757406,140.82929895279258
2268126,2020-02-25,43.12980651855469,-89.34197004451309,42.00283813476562,-87.9408125443892
2186213,2020-02-25,36.07365495067532,-115.1443741169381,37.44607543945312,-117.4689759599401
2237833,2020-02-25,40.892578125,29.29351806640625,40.210473012116,27.41276134144176
2253147,2020-02-25,32.815383911132805,-117.14161376953122,32.815841674804695,-117.1435363769531
2204928,2020-02-25,36.080451577396715,-115.1641261323969,30.231116343352753,-97.67993774414059
2250761,2020-02-25,24.35650634765625,54.774424235026046,8.73284912109375,76.39301364704714
2218119,2020-02-25,45.96963500976562,-68.46900753858608,43.670887058064096,-79.60915701729914
2216863,2020-02-25,26.48519897460938,49.69960914467866,26.43305969238281,48.00222144936616
2263290,2020-02-25,59.66265144994704,17.97164390827047,63.20076118081304,14.4699448805589
2228503,2020-02-25,58.06698039426642,8.1826171875,52.31815144167108,4.790352957589286
2191429,2020-02-25,12.26435852050781,100.452828242861,13.76065528998941,100.75816907380761
2213529,2020-02-25,47.43576049804688,-122.3082504272461,32.856399536132805,-97.02625122070309
2193345,2020-02-25,33.936172485351555,-118.4167542749522,48.36708068847656,11.82389479417067
2255300,2020-02-25,29.63095092773438,-95.23884113018327,36.07947398040254,-115.1679830348238
2190736,2020-02-25,45.28486633300781,-93.33814348493307,44.835437839314096,-93.50142316120424
2249952,2020-02-25,26.85255432128906,-80.26461043447819,38.946521565065545,-77.43611145019531
2198133,2020-02-25,-43.47926330566406,172.54341302916058,-37.64311709646451,144.8330025050951
2275170,2020-02-25,36.852241128177965,-79.32534922724182,37.01661707991261,-78.80081176757812
2251249,2020-02-25,29.95268740896451,-95.33611450195309,24.39601135253906,-98.0062357584635
2245801,2020-02-25,47.59428405761719,-3.2069091796875,45.719993591308594,5.092179833388911
2234824,2020-02-25,36.579724327992594,11.713003604970082,34.00585109904661,24.43325042724609
2267665,2020-02-25,36.11805725097656,-86.68642044067383,26.07705688476562,-80.19257743403597
2234680,2020-02-25,32.73283360368114,-117.18662184111929,47.45809781349311,-122.31790395883421
2181734,2020-02-25,48.26549982620498,-114.3017578125,39.82717895507812,-104.6875265370244
2182350,2020-02-25,37.3804693706965,126.5725309952446,34.420394897460945,135.1941104811065
2242823,2020-02-25,41.30680847167969,-105.70062255859379,32.841842651367195,-97.05498046875
2233875,2020-02-25,42.3470810712394,-71.01875482603559,39.77645874023438,-104.64250647503401
2253017,2020-02-25,27.35618979243909,-82.48239370492786,27.9220322431144,-82.6905001126803
2227899,2020-02-25,41.44175720214844,-90.47621987082745,36.18287658691406,-95.88340759277344
2274996,2020-02-25,38.20843505859375,-122.2850783327792,38.68240356445312,-121.6015757685122
2257746,2020-02-25,48.77780720338983,-122.5943394711143,48.774827860169495,-122.5536466899671
2210938,2020-02-25,35.51376342773438,139.87174987792972,33.212814331054695,134.76307983398442
2229414,2020-02-25,47.65150451660156,9.461288452148438,50.03549194335938,8.567456697162829
2263506,2020-02-25,25.81306457519531,-80.19902547200519,38.72936701370498,-90.32080078125
2208386,2020-02-25,59.35382390426377,17.943230990705818,60.3284912109375,24.97429157125539
2244138,2020-02-25,40.78548625364142,-73.11601118607956,40.80747985839844,-73.087646484375
2267010,2020-02-25,35.099990844726555,-120.59597093231821,37.65861511230469,-122.11882246301529
2266099,2020-02-25,30.19418334960938,-97.65795539407169,30.46480857719809,-98.34537963867187
2265389,2020-02-25,44.17313915188029,-122.01533726283479,39.824787721795545,-104.68768310546879
2206366,2020-02-25,35.513072902873404,139.91182367852392,34.105752201403604,132.77252197265622
2195868,2020-02-25,31.987718485169488,132.0998335857781,35.479275978217686,139.826445883893
2248726,2020-02-25,41.98383395954714,-87.89828988008722,42.32738947464248,-71.0233537540879
