,day,latitude_1,longitude_1,latitude_2,longitude_2
199693,2020-04-07,37.65737915039062,-122.1195821559175,37.00273132324219,-121.8661953540558
193167,2020-04-07,33.44485473632812,-112.02346801757808,33.62448120117188,-111.26039466079399
191213,2020-04-07,28.02975412142479,-82.54426843979779,41.98388671875,-87.87102439186789
203889,2020-04-07,37.63462829589844,-120.9698746052194,37.69381713867188,-121.8147699883644
192982,2020-04-07,36.56387329101562,-121.72056198120121,32.85633669061176,-114.88095030492659
179540,2020-04-07,41.96903034792108,-87.90525214616643,37.65898132324219,-88.71816432222407
202871,2020-04-07,29.62854417703919,-95.2887860466452,41.7943663516287,-87.74001010628632
168127,2020-04-07,55.96309855832892,37.35763549804688,13.77182782706568,100.7611083984375
186798,2020-04-07,61.17457502979343,-150.0001017252604,33.947158813476555,-118.43144008091521
192243,2020-04-07,30.75645446777344,-86.98290656594669,31.28086930614407,-87.33576049804684
205100,2020-04-07,33.28834145756091,-82.97385079520089,33.63180541992188,-84.40425950653695
181306,2020-04-07,36.09576416015625,126.9711685180664,37.5431694418697,126.81291663128401
191849,2020-04-07,22.00941467285156,111.407060102983,24.08142607090837,114.7967644457547
197109,2020-04-07,31.12701416015625,-85.41094611672793,30.36538696289062,-85.83214254940259
195355,2020-04-07,27.91616821289062,-82.68953143425705,27.90174865722656,-82.68704396373819
195251,2020-04-07,33.309848591432726,-111.6521469427615,33.322697009070446,-111.6718774912309
195367,2020-04-07,41.17685091697563,-73.45190568403763,40.71835792670815,-73.39816006747162
206983,2020-04-07,42.002035884533896,-71.20277582212934,41.98774434752383,-71.18827642396435
194553,2020-04-07,32.648941040039055,-83.63995971679685,33.91358456369174,-84.28258895874023
192184,2020-04-07,32.836532592773445,-96.84618530273434,29.584179894398822,-95.34603343290442
183655,2020-04-07,22.577043953588447,120.3513590494792,23.32154846191406,119.66003972833806
197687,2020-04-07,39.31425476074219,-94.72316576086956,33.44089314088983,-112.0257942044005
192824,2020-04-07,31.856208413334212,-95.31441201969068,35.02720719676907,-106.6246604919434
194663,2020-04-07,41.96905517578125,-87.89942654696378,32.0745849609375,-110.8908874511719
